call_date,operator,lokab,duration_min,charge
2026-03-15,TSV,SURABAYA,58039.93,5881417.0
2026-03-15,TSV,SEMARANG,54748.88,6259728.0
2026-03-16,GAH,JAKARTA,135682.23,15395906.0
2026-03-16,GAH,MEDAN,130703.21,14341506.0
2026-03-16,GAH,BANDUNG,162395.48,14250236.0
2026-03-16,GAH,MAKASSAR,153175.17,13994570.0
2026-03-16,GAH,SEMARANG,142992.07,14897599.0
2026-03-16,INS,JAKARTA,116723.21,13384024.0
2026-03-16,INS,BANDUNG,105012.64,11405354.0
2026-03-16,INS,SURABAYA,97175.52,8858148.0
2026-03-16,MVN,SEMARANG,207729.21,22482752.0
2026-03-16,MVN,SURABAYA,193149.72,20987516.0
2026-03-16,MVN,MAKASSAR,169801.59,17469094.0
2026-03-16,MVN,MEDAN,182347.12,17016313.0
2026-03-16,TLG,SURABAYA,147149.17,12992947.0
2026-03-16,TLG,SEMARANG,140728.93,15619988.0
2026-03-16,TLG,BANDUNG,169957.51,15118416.0
2026-03-16,TLG,JAKARTA,182404.0,17464685.0
2026-03-16,TLI,SEMARANG,56809.73,5281091.0
2026-03-16,TLI,BANDUNG,66847.57,5936248.0
2026-03-16,TLI,JAKARTA,60637.11,5919929.0
2026-03-16,TLI,MEDAN,61473.88,5434874.0
2026-03-16,TSV,MEDAN,81781.44,8210622.0
2026-03-16,TSV,MAKASSAR,79916.11,7054325.0
2026-03-16,TSV,BANDUNG,86183.25,8628250.0
2026-03-17,GAH,MAKASSAR,133645.2,13196297.0
2026-03-17,GAH,SEMARANG,146259.57,16662005.0
2026-03-17,GAH,BANDUNG,142586.66,12380053.0
2026-03-17,INS,MEDAN,102427.92,11469674.0
2026-03-17,INS,MAKASSAR,96842.35,9167422.0
2026-03-17,INS,JAKARTA,99605.77,8909738.0
2026-03-17,INS,SURABAYA,110734.56,9831650.0
2026-03-17,INS,BANDUNG,108608.7,11265929.0
2026-03-17,INS,SEMARANG,96257.65,9872275.0
2026-03-17,MVN,MEDAN,186740.77,16428585.0
2026-03-17,MVN,SEMARANG,196405.19,20829435.0
2026-03-17,MVN,BANDUNG,160525.46,17751512.0
2026-03-17,MVN,SURABAYA,193321.92,20207457.0
2026-03-17,MVN,MAKASSAR,175447.45,18960410.0
2026-03-17,TLG,MEDAN,165547.36,15754803.0
2026-03-17,TLG,MAKASSAR,148653.21,14657945.0
2026-03-17,TLG,SURABAYA,135460.4,13204638.0
2026-03-17,TLG,SEMARANG,137706.52,12097872.0
2026-03-17,TLI,BANDUNG,64248.05,5636915.0
2026-03-17,TLI,MAKASSAR,65331.67,5720502.0
2026-03-17,TLI,SEMARANG,59371.62,5815824.0
2026-03-17,TLI,JAKARTA,67271.54,7220770.0
2026-03-17,TLI,SURABAYA,55494.62,5337440.0
2026-03-17,TLI,MEDAN,63663.51,5659907.0
2026-03-17,TSV,SEMARANG,77575.39,8153204.0
2026-03-17,TSV,MAKASSAR,81417.95,7923942.0
2026-03-17,TSV,BANDUNG,86222.94,9588699.0
2026-03-18,GAH,MAKASSAR,133381.04,11751939.0
2026-03-18,GAH,JAKARTA,138834.02,13914275.0
2026-03-18,GAH,BANDUNG,154772.11,13874067.0
2026-03-18,GAH,MEDAN,136629.99,13589995.0
2026-03-18,GAH,SURABAYA,152817.15,16873802.0
2026-03-18,GAH,SEMARANG,130295.14,12443631.0
2026-03-18,INS,JAKARTA,108909.86,11247105.0
2026-03-18,INS,BANDUNG,116530.86,12204852.0
2026-03-18,INS,SURABAYA,83822.2,8868735.0
2026-03-18,INS,MEDAN,97820.62,8399719.0
2026-03-18,INS,MAKASSAR,109304.95,10187015.0
2026-03-18,MVN,BANDUNG,182359.28,18598756.0
2026-03-18,MVN,MAKASSAR,190874.33,18519301.0
2026-03-18,MVN,JAKARTA,176413.49,15746005.0
2026-03-18,MVN,MEDAN,186654.46,19411161.0
2026-03-18,MVN,SEMARANG,183061.73,15728612.0
2026-03-18,TLG,MEDAN,173206.23,15540458.0
2026-03-18,TLG,MAKASSAR,161631.58,15249797.0
2026-03-18,TLG,SEMARANG,162685.71,15411459.0
2026-03-18,TLG,SURABAYA,153187.86,17347334.0
2026-03-18,TLI,JAKARTA,61539.05,6623637.0
2026-03-18,TLI,SURABAYA,61821.06,5347081.0
2026-03-18,TLI,SEMARANG,66057.8,5776586.0
2026-03-18,TSV,MAKASSAR,83049.94,7739840.0
2026-03-18,TSV,MEDAN,87936.81,9466247.0
2026-03-18,TSV,SEMARANG,100213.98,8860371.0
2026-03-18,TSV,BANDUNG,91933.91,9000092.0
2026-03-18,TSV,SURABAYA,83702.85,7825998.0
2026-03-18,TSV,JAKARTA,94203.46,9924766.0
2026-03-19,GAH,SEMARANG,138640.63,11816426.0
2026-03-19,GAH,BANDUNG,119951.21,11280522.0
2026-03-19,GAH,JAKARTA,131761.17,12034673.0
2026-03-19,GAH,MEDAN,121869.78,10860674.0
2026-03-19,GAH,SURABAYA,139289.15,12907310.0
2026-03-19,GAH,MAKASSAR,143530.62,13612971.0
2026-03-19,INS,MEDAN,118559.12,10537010.0
2026-03-19,INS,MAKASSAR,107273.02,10832158.0
2026-03-19,INS,SURABAYA,102706.53,9439071.0
2026-03-19,MVN,JAKARTA,197778.76,19539083.0
2026-03-19,MVN,MEDAN,152663.89,13333035.0
2026-03-19,MVN,MAKASSAR,188968.22,17837054.0
2026-03-19,MVN,SURABAYA,196910.15,19273276.0
2026-03-19,MVN,SEMARANG,163533.29,15884428.0
2026-03-19,TLG,BANDUNG,172996.74,18863506.0
2026-03-19,TLG,JAKARTA,162786.43,16855519.0
2026-03-19,TLG,MEDAN,153228.78,16849156.0
2026-03-19,TLG,SEMARANG,166517.84,18748758.0
2026-03-19,TLG,SURABAYA,187285.82,16414459.0
2026-03-19,TLG,MAKASSAR,160800.43,17741840.0
2026-03-19,TLI,MEDAN,65344.55,5708461.0
2026-03-19,TLI,SEMARANG,61717.64,6857801.0
2026-03-19,TLI,MAKASSAR,59716.11,6411966.0
2026-03-19,TLI,BANDUNG,68328.34,6262098.0
2026-03-19,TSV,JAKARTA,80102.38,8034154.0
2026-03-19,TSV,SEMARANG,86483.99,9701574.0
2026-03-19,TSV,MAKASSAR,82705.7,7896844.0
2026-03-19,TSV,BANDUNG,89286.73,9537731.0
2026-03-20,GAH,SURABAYA,147225.87,13385504.0
2026-03-20,GAH,JAKARTA,155300.65,16007144.0
2026-03-20,GAH,MAKASSAR,137547.32,14828489.0
2026-03-20,GAH,MEDAN,140302.18,14684766.0
2026-03-20,INS,MAKASSAR,96406.29,10392243.0
2026-03-20,INS,MEDAN,100878.58,9933227.0
2026-03-20,INS,SEMARANG,107753.44,12146466.0
2026-03-20,INS,BANDUNG,110930.55,11307679.0
2026-03-20,MVN,MAKASSAR,171883.68,17028109.0
2026-03-20,MVN,BANDUNG,198484.18,20630754.0
2026-03-20,MVN,SURABAYA,205699.77,22398626.0
2026-03-20,MVN,MEDAN,191711.9,19696977.0
2026-03-20,MVN,JAKARTA,213436.85,20395655.0
2026-03-20,TLG,BANDUNG,148764.79,12812846.0
2026-03-20,TLG,MEDAN,142791.15,13716821.0
2026-03-20,TLG,SEMARANG,136015.71,12732745.0
2026-03-20,TLI,SEMARANG,71780.01,7097704.0
2026-03-20,TLI,MAKASSAR,67463.38,6856269.0
2026-03-20,TLI,MEDAN,63822.34,6940968.0
2026-03-20,TSV,MEDAN,87965.94,8325607.0
2026-03-20,TSV,SEMARANG,78292.02,7771961.0
2026-03-20,TSV,SURABAYA,102873.27,9209815.0
2026-03-21,GAH,MEDAN,104371.25,11947541.0
2026-03-21,GAH,JAKARTA,104207.4,9121261.0
2026-03-21,GAH,BANDUNG,109301.26,11409282.0
2026-03-21,INS,SURABAYA,78250.22,7881523.0
2026-03-21,INS,MEDAN,76700.25,7922688.0
2026-03-21,INS,SEMARANG,70585.64,6770359.0
2026-03-21,MVN,MEDAN,138728.99,15076624.0
2026-03-21,MVN,MAKASSAR,153814.79,16061212.0
2026-03-21,MVN,BANDUNG,148075.84,12879245.0
2026-03-21,MVN,SEMARANG,150725.69,13239018.0
2026-03-21,MVN,JAKARTA,128219.25,13508075.0
2026-03-21,TLG,BANDUNG,105197.03,10780822.0
2026-03-21,TLG,SEMARANG,113091.73,10092628.0
2026-03-21,TLG,SURABAYA,114750.62,10958067.0
2026-03-21,TLG,MEDAN,124241.49,14167368.0
2026-03-21,TLG,JAKARTA,98773.38,10465474.0
2026-03-21,TLI,SURABAYA,51833.76,5670383.0
2026-03-21,TLI,SEMARANG,45598.89,4792602.0
2026-03-21,TLI,JAKARTA,44605.51,4900752.0
2026-03-21,TLI,MAKASSAR,42443.33,4548365.0
2026-03-21,TLI,BANDUNG,40068.61,4229740.0
2026-03-21,TLI,MEDAN,49223.96,4961372.0
2026-03-21,TSV,SEMARANG,62345.55,7078407.0
2026-03-21,TSV,BANDUNG,55585.65,5294643.0
2026-03-21,TSV,JAKARTA,55560.27,5999659.0
2026-03-21,TSV,SURABAYA,60316.99,5474380.0
2026-03-21,TSV,MAKASSAR,70257.94,8079614.0
2026-03-21,TSV,MEDAN,60694.8,5441189.0
2026-03-22,GAH,JAKARTA,90930.81,10119852.0
2026-03-22,GAH,SEMARANG,101328.0,10491597.0
2026-03-22,GAH,MAKASSAR,101104.9,10405453.0
2026-03-22,GAH,BANDUNG,81059.98,7265210.0
2026-03-22,GAH,SURABAYA,102911.05,9305770.0
2026-03-22,INS,MAKASSAR,73999.15,7098663.0
2026-03-22,INS,MEDAN,79591.07,8483419.0
2026-03-22,INS,JAKARTA,86543.72,9873570.0
2026-03-22,INS,SURABAYA,82186.72,8491356.0
2026-03-22,MVN,SURABAYA,130882.68,12569348.0
2026-03-22,MVN,SEMARANG,121919.29,13827343.0
2026-03-22,MVN,MAKASSAR,161297.01,18473862.0
2026-03-22,MVN,MEDAN,134393.68,13284869.0
2026-03-22,MVN,BANDUNG,133909.05,12514223.0
2026-03-22,MVN,JAKARTA,133501.84,12877077.0
2026-03-22,TLG,SURABAYA,116115.35,12914757.0
2026-03-22,TLG,MAKASSAR,112983.92,11483259.0
2026-03-22,TLG,SEMARANG,109058.25,9605599.0
2026-03-22,TLG,MEDAN,109303.35,12064550.0
2026-03-22,TLG,JAKARTA,114004.49,12601485.0
2026-03-22,TLG,BANDUNG,109334.75,10228473.0
2026-03-22,TLI,BANDUNG,43572.87,3823580.0
2026-03-22,TLI,MEDAN,46601.43,5234047.0
2026-03-22,TLI,SURABAYA,45265.44,4956615.0
2026-03-22,TLI,SEMARANG,51767.72,5774114.0
2026-03-22,TSV,MEDAN,48863.8,4889322.0
2026-03-22,TSV,JAKARTA,67431.27,6208623.0
2026-03-22,TSV,MAKASSAR,68198.18,7831590.0
2026-03-23,GAH,SURABAYA,119809.47,13028252.0
2026-03-23,GAH,JAKARTA,139696.52,12450870.0
2026-03-23,GAH,BANDUNG,139366.13,13045559.0
2026-03-23,GAH,SEMARANG,127460.91,14007042.0
2026-03-23,GAH,MAKASSAR,134696.57,14261964.0
2026-03-23,INS,MAKASSAR,95460.25,8129159.0
2026-03-23,INS,MEDAN,119455.14,10437605.0
2026-03-23,INS,SEMARANG,112610.89,10436520.0
2026-03-23,INS,BANDUNG,115426.03,12702507.0
2026-03-23,MVN,JAKARTA,196611.16,18118345.0
2026-03-23,MVN,BANDUNG,169090.21,17613882.0
2026-03-23,MVN,SURABAYA,178079.82,18464084.0
2026-03-23,MVN,MEDAN,193156.81,16782278.0
2026-03-23,MVN,MAKASSAR,167706.14,18464552.0
2026-03-23,MVN,SEMARANG,196482.18,19647211.0
2026-03-23,TLG,MAKASSAR,155788.68,16600270.0
2026-03-23,TLG,SEMARANG,154079.59,14443137.0
2026-03-23,TLG,SURABAYA,167877.05,14277428.0
2026-03-23,TLI,SURABAYA,66495.16,6696364.0
2026-03-23,TLI,SEMARANG,62358.67,5975090.0
2026-03-23,TLI,MEDAN,70168.48,7971288.0
2026-03-23,TLI,JAKARTA,58659.5,5943525.0
2026-03-23,TLI,BANDUNG,67377.05,7316633.0
2026-03-23,TSV,MEDAN,90269.66,9394375.0
2026-03-23,TSV,MAKASSAR,84046.4,9617530.0
2026-03-23,TSV,JAKARTA,88429.06,8189372.0
2026-03-24,GAH,BANDUNG,129328.86,11928490.0
2026-03-24,GAH,JAKARTA,154336.54,16161062.0
2026-03-24,GAH,MAKASSAR,141587.14,12475231.0
2026-03-24,INS,SURABAYA,100442.33,10988920.0
2026-03-24,INS,JAKARTA,113622.99,10254779.0
2026-03-24,INS,BANDUNG,98919.25,10720302.0
2026-03-24,INS,MEDAN,93014.47,9202729.0
2026-03-24,INS,MAKASSAR,91771.92,9715129.0
2026-03-24,MVN,SURABAYA,194998.01,18291453.0
2026-03-24,MVN,JAKARTA,166930.59,14408478.0
2026-03-24,MVN,MEDAN,212090.22,19296837.0
2026-03-24,MVN,SEMARANG,155005.46,13370333.0
2026-03-24,TLG,SEMARANG,180499.0,19421463.0
2026-03-24,TLG,MEDAN,161612.58,14663611.0
2026-03-24,TLG,MAKASSAR,157699.98,15093343.0
2026-03-24,TLG,SURABAYA,152001.33,16480781.0
2026-03-24,TLG,JAKARTA,164004.39,18200215.0
2026-03-24,TLI,BANDUNG,64054.71,6873021.0
2026-03-24,TLI,JAKARTA,69918.96,7819675.0
2026-03-24,TLI,MAKASSAR,64835.26,6263044.0
2026-03-24,TLI,SURABAYA,65020.68,7426123.0
2026-03-24,TLI,MEDAN,62379.24,6230818.0
2026-03-24,TSV,BANDUNG,85834.95,8404805.0
2026-03-24,TSV,SEMARANG,88351.06,10147380.0
2026-03-24,TSV,MAKASSAR,74430.66,6729551.0
2026-03-24,TSV,JAKARTA,76927.7,7216817.0
2026-03-24,TSV,SURABAYA,91354.98,8046358.0
2026-03-24,TSV,MEDAN,87406.45,8289417.0
2026-03-25,GAH,BANDUNG,141675.25,13536561.0
2026-03-25,GAH,MEDAN,144003.72,12423295.0
2026-03-25,GAH,SEMARANG,147790.01,16419635.0
2026-03-25,GAH,JAKARTA,137582.63,13149705.0
2026-03-25,GAH,SURABAYA,134838.57,15498954.0
2026-03-25,INS,MAKASSAR,106526.61,10215831.0
2026-03-25,INS,JAKARTA,96674.13,10540659.0
2026-03-25,INS,SEMARANG,108308.85,11413837.0
2026-03-25,INS,BANDUNG,90597.52,10290400.0
2026-03-25,INS,SURABAYA,113518.64,10135328.0
2026-03-25,MVN,JAKARTA,193118.73,18633183.0
2026-03-25,MVN,SURABAYA,189894.76,19372558.0
2026-03-25,MVN,MAKASSAR,200712.33,20704047.0
2026-03-25,MVN,MEDAN,210876.7,22220470.0
2026-03-25,MVN,SEMARANG,201183.92,22827275.0
2026-03-25,MVN,BANDUNG,158678.85,15258622.0
2026-03-25,TLG,SEMARANG,142738.74,13837239.0
2026-03-25,TLG,SURABAYA,151068.14,15784630.0
2026-03-25,TLG,BANDUNG,159348.58,14737887.0
2026-03-25,TLI,JAKARTA,66945.48,6730187.0
2026-03-25,TLI,SURABAYA,60551.07,6806321.0
2026-03-25,TLI,MEDAN,65243.81,5776219.0
2026-03-25,TSV,MAKASSAR,81061.35,8577865.0
2026-03-25,TSV,MEDAN,82054.3,9432870.0
2026-03-25,TSV,SURABAYA,76566.23,6967936.0
2026-03-25,TSV,BANDUNG,79902.84,7117094.0
2026-03-25,TSV,SEMARANG,76945.67,6711322.0
2026-03-26,GAH,MAKASSAR,132638.43,15124341.0
2026-03-26,GAH,MEDAN,155997.4,17876871.0
2026-03-26,GAH,JAKARTA,132943.14,13963709.0
2026-03-26,GAH,BANDUNG,174168.11,18511669.0
2026-03-26,INS,BANDUNG,109082.27,9669148.0
2026-03-26,INS,SURABAYA,106492.49,9693948.0
2026-03-26,INS,SEMARANG,97734.6,8714634.0
2026-03-26,INS,MEDAN,110820.02,12047377.0
2026-03-26,INS,JAKARTA,100108.11,8588127.0
2026-03-26,MVN,MEDAN,188002.5,16351037.0
2026-03-26,MVN,SEMARANG,224317.17,21746383.0
2026-03-26,MVN,SURABAYA,184754.39,19677822.0
2026-03-26,MVN,BANDUNG,203303.4,20200216.0
2026-03-26,MVN,JAKARTA,175711.5,17100921.0
2026-03-26,TLG,SEMARANG,158658.36,15703211.0
2026-03-26,TLG,JAKARTA,181642.98,18258898.0
2026-03-26,TLG,SURABAYA,151123.48,13427327.0
2026-03-26,TLG,MEDAN,182173.09,20015651.0
2026-03-26,TLG,MAKASSAR,168112.18,17069960.0
2026-03-26,TLG,BANDUNG,151944.46,15594604.0
2026-03-26,TLI,MEDAN,67572.56,6793952.0
2026-03-26,TLI,SEMARANG,69322.78,6524919.0
2026-03-26,TLI,JAKARTA,67518.03,6067103.0
2026-03-26,TLI,MAKASSAR,56238.96,6357372.0
2026-03-26,TSV,BANDUNG,81300.77,7521798.0
2026-03-26,TSV,SEMARANG,84612.91,8804119.0
2026-03-26,TSV,MAKASSAR,85808.2,8711698.0
2026-03-26,TSV,JAKARTA,90608.45,8041962.0
2026-03-27,GAH,SEMARANG,145995.47,15001655.0
2026-03-27,GAH,MAKASSAR,128571.35,13168200.0
2026-03-27,GAH,JAKARTA,148327.4,13369642.0
2026-03-27,GAH,BANDUNG,150980.53,15661871.0
2026-03-27,GAH,MEDAN,150395.58,16853333.0
2026-03-27,INS,SEMARANG,114076.55,12942715.0
2026-03-27,INS,JAKARTA,112002.97,12110956.0
2026-03-27,INS,MAKASSAR,108855.19,10116966.0
2026-03-27,INS,MEDAN,104408.77,9535052.0
2026-03-27,INS,BANDUNG,91046.32,9301667.0
2026-03-27,MVN,MEDAN,192689.62,20089284.0
2026-03-27,MVN,SEMARANG,189382.2,17813824.0
2026-03-27,MVN,BANDUNG,190334.37,17576682.0
2026-03-27,TLG,BANDUNG,142931.02,14034134.0
2026-03-27,TLG,MEDAN,145423.21,14473613.0
2026-03-27,TLG,JAKARTA,172602.92,15727697.0
2026-03-27,TLG,MAKASSAR,158687.0,16376467.0
2026-03-27,TLG,SEMARANG,167869.83,15843131.0
2026-03-27,TLG,SURABAYA,159551.38,17000341.0
2026-03-27,TLI,MEDAN,64506.9,6100642.0
2026-03-27,TLI,SURABAYA,69184.27,6848840.0
2026-03-27,TLI,BANDUNG,61696.95,5739307.0
2026-03-27,TLI,MAKASSAR,64848.56,5994443.0
2026-03-27,TLI,JAKARTA,61973.77,5447764.0
2026-03-27,TSV,MEDAN,83367.27,9120741.0
2026-03-27,TSV,SEMARANG,84233.2,9519409.0
2026-03-27,TSV,MAKASSAR,87904.29,9373573.0
2026-03-27,TSV,JAKARTA,83061.5,7533265.0
2026-03-27,TSV,BANDUNG,95046.16,8533270.0
2026-03-28,GAH,MEDAN,96278.34,9643559.0
2026-03-28,GAH,BANDUNG,102149.71,11645128.0
2026-03-28,GAH,MAKASSAR,100051.99,9150188.0
2026-03-28,GAH,JAKARTA,115704.13,11059793.0
2026-03-28,GAH,SEMARANG,105330.62,9112806.0
2026-03-28,GAH,SURABAYA,112260.18,11208823.0
2026-03-28,INS,BANDUNG,66650.58,7429785.0
2026-03-28,INS,SEMARANG,77255.97,8252888.0
2026-03-28,INS,JAKARTA,81023.33,8743690.0
2026-03-28,INS,MEDAN,76137.92,7307574.0
2026-03-28,INS,SURABAYA,82087.43,7963913.0
2026-03-28,INS,MAKASSAR,72509.78,7403862.0
2026-03-28,MVN,BANDUNG,149330.75,14423927.0
2026-03-28,MVN,SEMARANG,158880.97,15651465.0
2026-03-28,MVN,MAKASSAR,130304.57,13225355.0
2026-03-28,MVN,JAKARTA,129417.08,14204734.0
2026-03-28,TLG,SURABAYA,128013.93,12314422.0
2026-03-28,TLG,JAKARTA,129171.63,14803537.0
2026-03-28,TLG,MEDAN,109883.07,11178949.0
2026-03-28,TLI,SURABAYA,44801.61,3869027.0
2026-03-28,TLI,MAKASSAR,45314.92,4038062.0
2026-03-28,TLI,MEDAN,41373.7,3930138.0
2026-03-28,TLI,BANDUNG,42952.9,4261457.0
2026-03-28,TLI,JAKARTA,42635.84,4208569.0
2026-03-28,TSV,BANDUNG,58398.21,5652283.0
2026-03-28,TSV,SEMARANG,62047.35,6421592.0
2026-03-28,TSV,MAKASSAR,63385.83,6990066.0
2026-03-28,TSV,JAKARTA,69937.77,7190424.0
2026-03-29,GAH,MAKASSAR,95469.8,9063634.0
2026-03-29,GAH,SEMARANG,111927.07,9881832.0
2026-03-29,GAH,BANDUNG,101980.45,9942707.0
2026-03-29,GAH,SURABAYA,103346.09,9738337.0
2026-03-29,GAH,JAKARTA,109358.03,12244054.0
2026-03-29,GAH,MEDAN,94437.48,10497951.0
2026-03-29,INS,SEMARANG,77996.64,8892562.0
2026-03-29,INS,MEDAN,76689.12,8319782.0
2026-03-29,INS,BANDUNG,78662.88,8517999.0
2026-03-29,MVN,MAKASSAR,137379.54,13837825.0
2026-03-29,MVN,JAKARTA,160647.84,17130760.0
2026-03-29,MVN,MEDAN,127422.82,13792014.0
2026-03-29,MVN,SEMARANG,128569.43,12394828.0
2026-03-29,TLG,JAKARTA,109022.6,9328859.0
2026-03-29,TLG,SEMARANG,109643.71,10351548.0
2026-03-29,TLG,MAKASSAR,108891.83,9750494.0
2026-03-29,TLG,MEDAN,125657.14,13283846.0
2026-03-29,TLI,SEMARANG,51656.58,5194611.0
2026-03-29,TLI,MAKASSAR,44267.39,4507598.0
2026-03-29,TLI,MEDAN,43296.61,4976671.0
2026-03-29,TLI,BANDUNG,48134.67,4782234.0
2026-03-29,TLI,JAKARTA,44336.13,4269780.0
2026-03-29,TLI,SURABAYA,48734.03,5541087.0
2026-03-29,TSV,SEMARANG,63264.62,5742398.0
2026-03-29,TSV,BANDUNG,54705.11,5054510.0
2026-03-29,TSV,MAKASSAR,69961.07,7118021.0
2026-03-29,TSV,MEDAN,71198.05,6532137.0
2026-03-29,TSV,SURABAYA,59202.12,6760131.0
2026-03-29,TSV,JAKARTA,60323.12,5666057.0
2026-03-30,GAH,MAKASSAR,147482.59,14079292.0
2026-03-30,GAH,SURABAYA,148043.08,16730498.0
2026-03-30,GAH,MEDAN,151781.37,16523248.0
2026-03-30,GAH,SEMARANG,167372.52,15599743.0
2026-03-30,GAH,BANDUNG,142144.13,12601962.0
2026-03-30,INS,MEDAN,98453.79,11190200.0
2026-03-30,INS,BANDUNG,93565.29,8174882.0
2026-03-30,INS,SURABAYA,99020.6,11161630.0
2026-03-30,INS,MAKASSAR,104891.65,10979970.0
2026-03-30,INS,JAKARTA,120269.12,12919327.0
2026-03-30,INS,SEMARANG,100815.38,9216502.0
2026-03-30,MVN,SEMARANG,189933.17,17525844.0
2026-03-30,MVN,BANDUNG,186347.44,19584188.0
2026-03-30,MVN,SURABAYA,204332.22,20623506.0
2026-03-30,MVN,JAKARTA,224313.14,23359598.0
2026-03-30,MVN,MAKASSAR,178668.1,15468143.0
2026-03-30,TLG,BANDUNG,153208.49,17455896.0
2026-03-30,TLG,MEDAN,172771.32,19754210.0
2026-03-30,TLG,JAKARTA,168150.16,15089498.0
2026-03-30,TLG,MAKASSAR,183008.72,19140294.0
2026-03-30,TLG,SEMARANG,166900.53,18595960.0
2026-03-30,TLG,SURABAYA,154868.67,15373966.0
2026-03-30,TLI,BANDUNG,67505.11,5857748.0
2026-03-30,TLI,MAKASSAR,70176.56,7583401.0
2026-03-30,TLI,SEMARANG,68690.27,7182871.0
2026-03-30,TLI,MEDAN,67075.14,6168673.0
2026-03-30,TSV,SURABAYA,93893.45,10611620.0
2026-03-30,TSV,MEDAN,94603.68,8144449.0
2026-03-30,TSV,MAKASSAR,96076.88,10576729.0
2026-03-31,GAH,SURABAYA,151750.72,17125622.0
2026-03-31,GAH,BANDUNG,142335.16,13529137.0
2026-03-31,GAH,JAKARTA,145957.13,14395820.0
2026-03-31,GAH,MEDAN,158188.34,16489454.0
2026-03-31,GAH,MAKASSAR,134835.54,13581924.0
2026-03-31,GAH,SEMARANG,148518.79,16586251.0
2026-03-31,INS,SEMARANG,101916.56,11135854.0
2026-03-31,INS,MEDAN,105469.76,10011245.0
2026-03-31,INS,BANDUNG,115990.07,12403233.0
2026-03-31,INS,JAKARTA,106836.49,11158918.0
2026-03-31,MVN,JAKARTA,187388.0,19719220.0
2026-03-31,MVN,BANDUNG,166384.24,15106830.0
2026-03-31,MVN,SEMARANG,197840.16,20442553.0
2026-03-31,MVN,MEDAN,196335.11,20450613.0
2026-03-31,TLG,MEDAN,187148.75,16945091.0
2026-03-31,TLG,SEMARANG,155610.68,13883329.0
2026-03-31,TLG,BANDUNG,162335.93,15374519.0
2026-03-31,TLG,JAKARTA,162721.8,15042233.0
2026-03-31,TLG,SURABAYA,179672.1,16677804.0
2026-03-31,TLG,MAKASSAR,158322.62,14576073.0
2026-03-31,TLI,BANDUNG,65934.07,6974708.0
2026-03-31,TLI,MAKASSAR,67630.92,5874674.0
2026-03-31,TLI,JAKARTA,65457.26,5796028.0
2026-03-31,TLI,SURABAYA,62191.05,5858657.0
2026-03-31,TLI,SEMARANG,65495.86,6363742.0
2026-03-31,TSV,MAKASSAR,93992.88,8607290.0
2026-03-31,TSV,JAKARTA,79450.06,7071616.0
2026-03-31,TSV,BANDUNG,87479.1,7837740.0
2026-03-31,TSV,SURABAYA,81710.23,8778297.0
2026-03-31,TSV,SEMARANG,94833.63,9784192.0
2026-04-01,GAH,MAKASSAR,126753.73,13361144.0
2026-04-01,GAH,SEMARANG,137888.49,14185201.0
2026-04-01,GAH,MEDAN,148698.41,16151788.0
2026-04-01,GAH,BANDUNG,162420.34,16366318.0
2026-04-01,GAH,JAKARTA,143583.35,14479690.0
2026-04-01,GAH,SURABAYA,137931.48,13221221.0
2026-04-01,INS,JAKARTA,121129.82,12377173.0
2026-04-01,INS,SEMARANG,93088.83,8331038.0
2026-04-01,INS,SURABAYA,86765.05,8229104.0
2026-04-01,MVN,JAKARTA,193371.74,19067028.0
2026-04-01,MVN,SURABAYA,179293.75,18000632.0
2026-04-01,MVN,MEDAN,171535.3,16931212.0
2026-04-01,MVN,MAKASSAR,197381.77,17119336.0
2026-04-01,MVN,SEMARANG,190439.58,18829018.0
2026-04-01,MVN,BANDUNG,178366.87,19478993.0
2026-04-01,TLG,MEDAN,143276.34,15384173.0
2026-04-01,TLG,BANDUNG,170767.27,17477917.0
2026-04-01,TLG,JAKARTA,167929.04,14502133.0
2026-04-01,TLI,MAKASSAR,64017.65,5502448.0
2026-04-01,TLI,JAKARTA,74062.65,7203779.0
2026-04-01,TLI,SEMARANG,59005.46,6376670.0
2026-04-01,TLI,MEDAN,56654.3,6117239.0
2026-04-01,TLI,SURABAYA,60957.74,6970518.0
2026-04-01,TSV,BANDUNG,86289.72,9102004.0
2026-04-01,TSV,MEDAN,88291.52,9257699.0
2026-04-01,TSV,SEMARANG,84934.16,8593555.0
2026-04-01,TSV,SURABAYA,89044.75,9314617.0
2026-04-01,TSV,MAKASSAR,77934.33,7437515.0
2026-04-01,TSV,JAKARTA,96608.6,8728993.0
2026-04-02,GAH,SEMARANG,143472.15,14187977.0
2026-04-02,GAH,SURABAYA,157330.2,16767123.0
2026-04-02,GAH,MAKASSAR,148381.04,14500365.0
2026-04-02,GAH,JAKARTA,149698.49,14427685.0
2026-04-02,GAH,BANDUNG,151004.22,13875766.0
2026-04-02,GAH,MEDAN,149593.99,14782692.0
2026-04-02,INS,BANDUNG,110759.08,12104233.0
2026-04-02,INS,SURABAYA,116543.9,11372030.0
2026-04-02,INS,JAKARTA,106998.76,11553897.0
2026-04-02,INS,MEDAN,111317.66,12413332.0
2026-04-02,MVN,SURABAYA,185556.43,16333958.0
2026-04-02,MVN,MAKASSAR,208430.57,17926548.0
2026-04-02,MVN,JAKARTA,176784.83,18197090.0
2026-04-02,TLG,SURABAYA,182723.65,17937776.0
